run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,RS_rec_cont.started,RS_rec_cont.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1334.968675851822,None,1334.947992515564,1336.9688489437103,Plastik Müll belastet die Umwelt.,belastet,1336.3518926620484,None,1339.1188165664673,None,1351.5526196479798,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_014.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1354.970304965973,None,1354.9490475177765,1356.969745874405,Sie redete leise und unverständlich.,redete,1356.3528894901276,1359.0365419387817,1359.4196786403656,1360.4365000724792,1371.5536276817322,1372.5704519748688,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_015.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1374.9707078933716,None,1374.9502825260163,1376.970643043518,"Ich habe das Formular ausgefüllt, um mich für den Kurs anzumelden.",ausgefüllt,1376.3539735794068,None,1380.8540834903717,1381.8708419799805,1391.5546206951142,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_016.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1394.9721858501434,None,1394.9510285377503,1396.9716930389404,"Siehst du! Ich habe dir gesagt, dass es regnen würde.",gesagt,1396.3548554897309,1399.771889925003,1400.1552586078644,None,1411.5556785583497,1412.5724329948425,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_017.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1414.973279953003,None,1414.9522237300873,1416.9726269245148,"Wir werden später bestellen, denn es fehlen noch einige Gäste.",fehlen,1416.3559405326844,1420.173024892807,1420.5561844825745,None,1431.5566105365754,1432.5735909938812,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_018.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1434.9735548496246,None,1434.953125667572,1436.9738240242004,Singapore liegt in Südostasien.,liegt,1436.3568605899811,None,1439.1904396533967,None,1451.5576226234436,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_019.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1454.9418568611145,None,1454.9207896709443,1456.941253900528,"Dem Patienten geht es viel besser, so dass der Arzt ihm das Rauchen erlaubte.",erlaubte,1456.324514579773,None,1461.291716527939,None,1471.5252766132355,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_020.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1474.9429149627686,None,1474.921658706665,1476.942374944687,Ich habe mich dieses Semester für einen sehr einfachen Kurs angemeldet.,angemeldet,1476.3255385875702,None,1480.825843524933,None,1491.5263876438141,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_021.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1494.9439940452576,None,1494.9227485179902,1496.9432849884033,Einige NGOs schützen die Rechte der Menschen.,schützen,1496.3267936229706,1499.3434028625488,1499.7267705917359,1500.7436790466309,1511.5273046016694,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_022.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1514.9450569152832,None,1514.9237884998322,1516.9443440437317,"Wenn genug Schnee liegt, fahren sie gerne Schi.",fahren,1516.327557516098,1519.1779148578644,1519.5612496852875,None,1531.5282995224,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_023.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1534.9453959465027,None,1534.9247316837311,1536.9453508853912,Die Kinder haben ihrer Mutter im Haushalt geholfen.,geholfen,1536.3286435127259,1539.2123799324036,1539.56203956604,1540.5787770748138,1551.5292934894562,1552.5460979938507,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_00_block_001_trial_024.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,1555.9635429382324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please remain seated until further instruction via the earphone.,48.42185592651367,None,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,0,0,0,0,Please remain seated until further instruction via the earphone.,1608.0155398845673,None,1833.3434529304504,None," - Task: Keep seated and relaxed with either      
             opening or closing eyes                  
 - Beep sound with decreasing pitch: Block finish 
",1833.3434529304504,None,1833.3226177215577,None,"Please keep relaxed and open your eyes.
Note: Blinking is allowed.",1856.3946390151978,2036.4365899562836,2038.2200238704681,None,2046.9876818656921,None,2064.505563020706,2104.539843082428," - Task: Listen to the question& Speak out answer 
 - Melodious beep sound: Trial start              
 - Silent sound (blank): censored word            
 - Beep sound with increasing pitch: Rec. start   
 - Beep sound with decreasing pitch: Rec. finish  
",2064.505563020706,2104.539843082428,2064.487071228027,None,2103.923129081726,None,Listen to the question and speak out your answer!,2111.224025964737,None,2111.217885637283,2113.256968975067,Der Test dauert nur fünfzehn Minuten.,dauert,2112.60687251091,None,2115.440249633789,None,2127.807615470886,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_000.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2130.2585740089417,None,2130.237171602249,2132.257880926132,"Dieses Zelt wurde für extreme Wetterlagen, z.B. Sturm, Schneesturm, gebaut.",gebaut,2131.641137552261,None,2137.474743556976,2138.492865085602,2146.8418395042418,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_001.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2150.2254819869995,None,2150.2048365592955,2152.2255918979645,"Ich kenne dieses Wort nicht, was bedeutet es also?",bedeutet,2151.608856630325,None,2155.242328596115,None,2166.8094624996183,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_002.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2170.226970911026,None,2170.2057916641234,2172.2265470027924,"Wir bleiben heute zu Hause, weil wir zu müde sind.",bleiben,2171.6099195003508,2174.8932790756226,2175.276665639877,2176.2933599948883,2186.8104555130003,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_003.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2190.2280259132385,None,2190.206907701492,2192.2276089191437,"Das Buch war witzig, ich habe stundenlang gelacht.",gelacht,2191.610714626312,2194.6276428699493,2195.010873508453,None,2206.8115446090696,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_004.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2210.2284269332886,None,2210.2077745914457,2212.2284650802612,Dieser Supermarkt hat nur am Tage geöffnet.,geöffnet,2211.6118194580076,2214.395390033722,2214.7785965919493,2215.795415878296,2226.8125426292418,2227.829195022583,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_005.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2230.230010032654,None,2230.20888967514,2232.229471921921,Er hängte seine Jacke über die Lehne des Stuhls.,hängte,2231.612819623947,2234.56298494339,2234.946242523193,None,2246.8134116649626,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_006.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2250.2353689670563,None,2250.210026693344,2252.2305629253387,"Früh übt sich, wer ein Meister werden will.",werden,2251.6138865470884,2254.36394906044,2254.7471656322477,None,2266.814410638809,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_007.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2270.2314488887787,None,2270.2107395648954,2272.2316489219666,Beim Spinat und Kohl wird man die Blätter essen.,essen,2271.614740562439,None,2274.815058660507,None,2286.8156425476072,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_008.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2290.232841014862,None,2290.212006521225,2292.232367992401,Er hat den Vorgang im Tagebuch beschrieben.,beschrieben,2291.6156086444853,None,2294.4517454624174,None,2306.816560459137,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_009.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2310.233421087265,None,2310.2129046440123,2312.2334420681,Wir leben alle auf der Erde.,leben,2311.6168775081633,None,2313.8833934783934,None,2326.8176335811613,2327.83411192894,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_010.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2330.234426021576,None,2330.213705730438,2332.2345039844513,Der Verletzte braucht dringend einen Arzt zu besuchen.,besuchen,2331.617767524719,2334.7344958782196,2335.1179825782774,None,2346.81838555336,None,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_011.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
1,0,1,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,2350.2358388900757,None,2350.2147266387938,2352.2354140281677,"Sie sollten mehr Obst essen, Vitamin C wird Ihnen bei Erkältungen helfen.",helfen,2351.618701648712,None,2356.6521825313566,None,2366.819453668594,2367.836313009262,None,None,./data/Subject_00/Session_00/Exp_data/2020_Mai_31_1521/rec_QA_run_01_block_000_trial_012.wav,,,,00,00,,A1,False,False,True,False,False,True,True,True,True,True,True,No,No,No,No,No,No,2020_Mai_31_1521,nibs_stage_1,3.2.3,59.961801068197666,
