run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1423.1626110076904,None,1423.1295489549636,1425.1620349884033,Wir haben auf der Konferenz einige grundlegende Fragen zum Klimaschutz diskutiert.,diskutiert,1424.5453612565993,None,1430.0122992753982,None,1439.7462572813033,None,1441.1628849506378,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_013.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1444.1966669559479,None,1444.180733847618,1446.1964690685272,Die Näherin hat ein Kleid für den Abschlussball genäht.,genäht,1445.5797881841659,1448.6972980499268,1449.0798752069472,1450.0966770648956,1460.780579304695,1461.7972240447998,1462.1973209381104,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_014.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1465.264230966568,None,1465.231737565994,1467.2642440795898,Ich besuche dieses Wochenende meine Eltern.,besuche,1466.647548174858,None,1469.7476613283156,None,1481.848390316963,None,1483.2650649547577,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_015.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1486.3001029491425,None,1486.2828478097915,1488.2986071109772,Man kann die salzige Luft riechen.,riechen,1487.6820001363753,1489.6990630626678,1490.048790192604,1491.0655360221863,1502.8828012704848,None,1504.2995400428772,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_016.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1507.368220090866,None,1507.3506278276443,1509.366455078125,Die Taxifahrer sollten während Mitternacht nicht hupen.,hupen,1508.7497892141341,None,1512.2832922697066,None,1523.950596308708,None,1525.3678200244904,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_017.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1528.4350130558014,None,1528.4184579133987,1530.4343309402466,Der Artikel hat uns über die Ursache des Erderwärmung informiert.,informiert,1529.8175501585006,1533.6679589748383,1534.0511252641677,None,1545.0185131788253,None,1546.4351210594177,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_018.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1549.5192260742188,None,1549.4861919164657,1551.5186710357666,Im Kongress wird über Probleme der Klima beraten.,beraten,1550.8687512636184,None,1554.4688322305678,1555.4855389595032,1566.0694551229476,None,1567.4861979484558,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_019.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1570.5538821220398,None,1570.5374099493026,1572.5531070232391,Im Mittelalter öffnete das erste Kaufhaus in Europa.,öffnete,1571.9364173173904,1575.5533740520477,1575.9367372751235,None,1587.1373681783675,1588.1539380550385,1588.5539729595184,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_020.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1591.6223011016846,None,1591.5884575366972,1593.6208720207214,"Chris hat Zahnschmerzen, aber er fürchtet sich vor dem Zahnarzt.",fürchtet,1593.004192328453,None,1597.5377771615981,1598.5544879436493,1608.2050733327865,1609.2219409942627,1609.62171792984,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_021.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1612.6724591255188,None,1612.63964574337,1614.6720039844513,Du musst die Verantwortung für deine Taten übernehmen.,übernehmen,1614.0221361875533,1617.0392339229584,1617.4221632242202,1618.4388661384583,1629.222814297676,1630.2395191192627,1630.6395149230957,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_022.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1633.7078239917755,None,1633.6907278776168,1635.7064371109009,"Morgen will er probieren, ob seine Theorie auch in der Praxis stimmt.",probieren,1635.0897631406783,1639.073275089264,1639.4566533327102,1640.4733510017395,1650.2905583143233,1651.307317018509,1651.7072970867157,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_023.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1654.7408800125122,None,1654.7084125995634,1656.7409031391144,"Um Omeltte zu machen, werde ich die Eier verrühren und dann braten.",braten,1656.124213194847,1660.007719039917,1660.3912632226943,None,1671.3252832651137,None,1672.7417080402374,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1107/rec_QA_run_00_block_001_trial_024.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,1676.7586119174957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please remain seated until further instruction via the earphone.,69.90877413749695,None,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_06_1107,nibs_stage_1,3.2.3,59.9923334382241,
